cotovelo_direito,cotovelo_esquerdo,ombro_direito,ombro_esquerdo,cintura_direita,cintura_esquerda,joelho_direito,joelho_esquerdo,braco_direito,braco_esquerdo,figure,image_name
131,147,57,25,69,165,171,179,0.4794520547945205,0.4877450980392157,heel,perspective_2_flipped_heel_8.jpeg
172,63,13,82,179,176,177,179,0.4885844748858447,0.30434782608695654,heel,perspective_1_heel_47.jpeg
162,139,157,120,178,179,168,177,0.5331654072208228,0.46641074856046066,heel,heel_22.jpeg
170,38,14,63,171,162,169,144,0.5090439276485789,0.24603174603174602,heel,perspective_1_heel_66.jpeg
75,151,35,19,161,155,163,156,0.32545454545454544,0.44294294294294295,heel,perspective_2_flipped_heel_36.jpeg
100,174,54,10,118,173,1,169,0.41887905604719766,0.535924617196702,heel,perspective_2_flipped_heel_58.jpeg
105,171,131,158,178,177,173,175,0.4241645244215938,0.48623853211009177,heel,perspective_1_flipped_heel_14.jpeg
86,174,89,9,174,171,179,179,0.3382157123834887,0.5461187214611872,heel,flipped_heel_67.jpeg
129,136,56,38,59,149,176,163,0.4881118881118881,0.4429223744292237,heel,perspective_2_flipped_heel_7.jpeg
130,169,109,161,174,174,177,176,0.43907156673114117,0.5046968403074296,heel,flipped_heel_26.jpeg
60,175,111,4,174,169,178,179,0.30275229357798167,0.5194218608852755,heel,flipped_heel_63.jpeg
163,135,163,119,178,177,169,167,0.5523316062176166,0.4782608695652174,heel,perspective_2_heel_25.jpeg
163,60,14,69,177,152,169,153,0.528957528957529,0.32297447280799113,heel,heel_48.jpeg
131,163,85,19,128,167,122,170,0.5164556962025316,0.5547785547785548,heel,perspective_2_flipped_heel_54.jpeg
161,61,20,83,175,143,166,146,0.5040567951318459,0.348,heel,perspective_2_heel_49.jpeg
53,174,94,10,174,169,177,179,0.27698863636363635,0.5179924242424242,heel,flipped_heel_66.jpeg
169,51,16,90,174,171,174,171,0.48257080610021785,0.24,heel,perspective_1_heel_61.jpeg
160,108,20,95,170,174,170,163,0.518058690744921,0.36927621861152143,heel,perspective_2_heel_52.jpeg
167,132,151,118,176,170,172,168,0.5216867469879518,0.467828418230563,heel,perspective_2_heel_19.jpeg
51,54,2,33,171,170,163,163,0.2548209366391185,0.25069252077562326,heel,heel_42.jpeg
148,160,134,149,176,178,174,178,0.5228174603174603,0.47026431718061673,heel,perspective_2_flipped_heel_29.jpeg
158,56,18,76,177,155,169,165,0.5135802469135803,0.32917139614074914,heel,heel_49.jpeg
105,172,127,157,177,175,169,178,0.41630901287553645,0.5094679891794409,heel,flipped_heel_14.jpeg
170,113,155,121,178,176,176,177,0.49797979797979797,0.45860566448801743,heel,perspective_1_heel_18.jpeg
80,162,68,17,155,172,152,164,0.35964912280701755,0.5425246195165622,heel,flipped_heel_52.jpeg
154,150,8,37,169,174,173,134,0.4024242424242424,0.3638709677419355,heel,heel_36.jpeg
113,164,51,17,119,170,88,168,0.40974967061923584,0.5599214145383105,heel,flipped_heel_58.jpeg
170,111,162,93,178,178,172,175,0.5561023622047244,0.4195624195624196,heel,perspective_2_heel_20.jpeg
166,110,15,66,174,137,171,70,0.5447227191413238,0.37160493827160496,heel,heel_68.jpeg
101,149,58,32,107,148,65,156,0.39751552795031053,0.5227552275522755,heel,perspective_2_flipped_heel_53.jpeg
167,91,165,117,173,177,172,165,0.49232736572890023,0.3873456790123457,heel,perspective_1_heel_13.jpeg
145,165,116,158,171,171,176,177,0.4756242568370987,0.47686832740213525,heel,perspective_2_flipped_heel_25.jpeg
170,65,8,100,172,179,173,178,0.481789802289282,0.30737134909596664,heel,perspective_2_heel_64.jpeg
104,160,59,19,128,173,166,161,0.3889602053915276,0.5547240411599625,heel,flipped_heel_53.jpeg
98,175,107,160,173,176,171,174,0.3942307692307692,0.5130434782608696,heel,perspective_1_flipped_heel_18.jpeg
170,67,11,92,170,173,175,167,0.5014520813165537,0.32591623036649214,heel,perspective_1_heel_49.jpeg
103,178,127,161,169,172,161,167,0.4203187250996016,0.5,heel,flipped_heel_12.jpeg
178,84,164,100,176,144,177,168,0.5442329227323628,0.4101449275362319,heel,perspective_1_heel_14.jpeg
46,178,43,8,177,171,153,177,0.2872727272727273,0.5360946745562131,heel,perspective_1_flipped_heel_67.jpeg
164,78,21,48,165,173,174,170,0.5287958115183246,0.3394495412844037,heel,perspective_1_heel_67.jpeg
169,123,161,103,179,172,171,177,0.5397727272727273,0.4840764331210191,heel,perspective_1_heel_30.jpeg
137,150,65,28,51,141,164,153,0.4968684759916493,0.47778981581798485,heel,flipped_heel_8.jpeg
98,177,124,160,176,179,163,177,0.413903743315508,0.4925925925925926,heel,flipped_heel_13.jpeg
52,144,79,28,155,177,165,172,0.3089983022071307,0.4226950354609929,heel,perspective_1_flipped_heel_47.jpeg
115,164,53,16,64,163,135,175,0.4430379746835443,0.4936061381074169,heel,perspective_1_flipped_heel_7.jpeg
68,157,18,8,157,160,156,154,0.18584070796460178,0.46589259796806964,heel,perspective_1_flipped_heel_1.jpeg
123,168,110,166,171,170,179,173,0.42258440046565776,0.49284253578732107,heel,perspective_2_flipped_heel_24.jpeg
138,97,52,56,39,178,154,170,0.4451530612244898,0.44302176696542894,heel,flipped_heel_39.jpeg
165,104,151,130,168,170,178,176,0.4894957983193277,0.4439359267734554,heel,perspective_2_heel_11.jpeg
154,147,142,128,177,177,171,167,0.48516129032258065,0.544,heel,perspective_2_heel_26.jpeg
136,164,93,19,177,170,169,170,0.5229445506692161,0.5607394366197183,heel,flipped_heel_55.jpeg
151,164,129,157,175,173,175,179,0.5067114093959731,0.4787234042553192,heel,perspective_1_flipped_heel_28.jpeg
142,165,98,18,132,173,105,153,0.5509259259259259,0.5391923990498813,heel,perspective_2_flipped_heel_55.jpeg
168,146,161,107,171,179,174,175,0.543859649122807,0.5190751445086705,heel,perspective_2_heel_23.jpeg
107,175,133,157,179,178,174,174,0.4518987341772152,0.49058823529411766,heel,perspective_1_flipped_heel_12.jpeg
53,178,110,16,156,159,162,175,0.2988691437802908,0.5139977603583427,heel,perspective_1_flipped_heel_64.jpeg
176,93,169,96,178,174,179,176,0.5543933054393305,0.39229671897289586,heel,perspective_2_heel_16.jpeg
154,41,13,65,176,157,170,157,0.418227215980025,0.21283783783783783,heel,perspective_2_heel_65.jpeg
135,172,109,162,175,175,179,175,0.45131244707874685,0.5174981384959046,heel,flipped_heel_30.jpeg
84,164,110,20,166,170,169,170,0.43460490463215257,0.5566239316239316,heel,perspective_2_flipped_heel_49.jpeg
173,135,7,51,151,62,163,120,0.38461538461538464,0.5023923444976076,heel,perspective_1_heel_9.jpeg
142,167,100,24,172,162,159,173,0.4818731117824773,0.5701754385964912,heel,perspective_2_flipped_heel_56.jpeg
47,173,107,11,175,179,169,177,0.261986301369863,0.5034562211981567,heel,perspective_1_flipped_heel_61.jpeg
38,163,24,5,168,169,163,161,0.17494600431965443,0.49934469200524245,heel,perspective_2_flipped_heel_1.jpeg
158,108,24,66,166,122,172,156,0.5472972972972973,0.4163763066202091,heel,perspective_2_heel_53.jpeg
178,42,7,89,175,178,172,174,0.4837662337662338,0.22058823529411764,heel,perspective_2_heel_62.jpeg
166,103,158,120,177,169,173,177,0.5178399228543876,0.4388327721661055,heel,heel_15.jpeg
173,92,165,110,175,167,175,166,0.5250227479526842,0.4108352144469526,heel,heel_14.jpeg
139,165,125,153,178,175,176,176,0.47186574531095754,0.49718045112781956,heel,perspective_1_flipped_heel_30.jpeg
167,127,154,112,178,171,172,172,0.5391400220507166,0.4463576158940397,heel,perspective_1_heel_19.jpeg
175,57,9,101,175,174,174,178,0.5052878965922444,0.3029801324503311,heel,perspective_1_heel_65.jpeg
173,99,161,112,176,169,176,165,0.5392070484581498,0.4406417112299465,heel,heel_16.jpeg
70,170,81,12,176,172,179,170,0.3585746102449889,0.5183946488294314,heel,flipped_heel_48.jpeg
178,71,9,77,178,175,172,178,0.5005524861878453,0.2779552715654952,heel,perspective_2_heel_60.jpeg
167,156,8,69,171,166,164,146,0.4536541889483066,0.39065606361829025,heel,heel_4.jpeg
158,135,155,119,178,178,172,175,0.4770857814336075,0.4807467911318553,heel,perspective_1_heel_28.jpeg
167,24,9,5,163,162,159,164,0.4633642930856553,0.16264090177133655,heel,heel_1.jpeg
111,175,139,160,174,177,177,174,0.4249329758713137,0.4749082007343941,heel,perspective_2_flipped_heel_14.jpeg
159,51,16,84,176,147,170,156,0.5062866722548198,0.3119158878504673,heel,heel_47.jpeg
145,146,57,21,177,169,167,166,0.4134969325153374,0.4261704681872749,heel,perspective_2_flipped_heel_4.jpeg
124,114,56,22,46,169,157,175,0.456490727532097,0.3942766295707472,heel,perspective_2_flipped_heel_40.jpeg
178,144,179,70,163,103,172,96,0.5429417571569596,0.5379241516966068,scale,flipped_scale_95.jpeg
175,140,178,54,151,65,129,168,0.5664819944598338,0.543731778425656,scale,perspective_1_flipped_scale_101.jpeg
161,144,161,52,154,70,167,144,0.5843828715365239,0.5582329317269076,scale,perspective_1_flipped_scale_127.jpeg
168,150,161,65,173,54,134,131,0.5757290686735654,0.5530227948463825,scale,flipped_scale_129.jpeg
179,154,168,37,161,91,117,171,0.5613382899628253,0.5547169811320755,scale,perspective_1_flipped_scale_39.jpeg
143,174,68,169,85,175,140,115,0.5293427230046949,0.5953582240161454,scale,scale_112.jpeg
167,164,95,167,70,160,166,78,0.5194672131147541,0.5935875216637782,scale,scale_96.jpeg
163,160,138,104,130,159,156,154,0.464075382803298,0.5338114754098361,scale,flipped_scale_74.jpeg
145,176,75,176,94,161,161,92,0.5349065880039331,0.4625,scale,perspective_1_scale_15.jpeg
159,153,168,78,153,94,118,20,0.5616291532690246,0.5990196078431372,scale,flipped_scale_110.jpeg
156,164,77,177,66,149,177,163,0.5109947643979058,0.5659851301115242,scale,scale_47.jpeg
142,168,65,177,32,144,101,178,0.49093264248704666,0.5746753246753247,scale,perspective_1_scale_79.jpeg
157,148,165,66,176,79,78,152,0.5483425414364641,0.561662198391421,scale,perspective_1_flipped_scale_111.jpeg
155,154,76,172,47,125,158,85,0.4659746251441753,0.591710758377425,scale,scale_23.jpeg
161,165,82,178,64,154,110,172,0.5212962962962963,0.5354896675651393,scale,scale_80.jpeg
146,174,91,176,109,154,166,132,0.5150339476236664,0.47257383966244726,scale,scale_11.jpeg
178,151,167,81,174,60,128,170,0.5587443946188341,0.5527272727272727,scale,flipped_scale_2.jpeg
146,163,77,174,50,166,166,146,0.5359801488833746,0.5584415584415584,scale,perspective_1_scale_125.jpeg
178,161,179,84,129,56,147,115,0.5902140672782875,0.6413916146297948,scale,flipped_scale_56.jpeg
170,152,174,76,172,72,129,177,0.598989898989899,0.6347746090156394,scale,flipped_scale_52.jpeg
162,169,96,176,61,171,178,119,0.5651260504201681,0.6286995515695067,scale,scale_97.jpeg
153,166,83,171,48,105,175,139,0.575,0.5857699805068226,scale,scale_19.jpeg
165,151,43,149,117,146,124,32,0.5320417287630402,0.5416058394160584,scale,perspective_1_scale_88.jpeg
160,138,172,82,162,150,142,131,0.5066394279877426,0.5165165165165165,scale,flipped_scale_10.jpeg
115,167,48,155,83,172,161,154,0.48119325551232167,0.5391705069124424,scale,perspective_1_scale_60.jpeg
172,176,119,60,170,145,125,70,0.5378031383737518,0.5867346938775511,scale,perspective_1_flipped_scale_86.jpeg
158,145,165,86,164,143,158,171,0.48043052837573386,0.550761421319797,scale,flipped_scale_13.jpeg
169,150,176,64,172,77,42,170,0.6033755274261603,0.606694560669456,scale,flipped_scale_118.jpeg
172,142,171,71,172,63,147,169,0.5976608187134503,0.5640050697084917,scale,perspective_1_flipped_scale_99.jpeg
170,141,167,51,159,75,170,145,0.5746887966804979,0.5101553166069295,scale,perspective_1_flipped_scale_125.jpeg
149,165,73,170,72,177,157,110,0.565600882028666,0.606,scale,scale_115.jpeg
179,154,173,74,179,103,178,90,0.5800395256916996,0.6050185873605948,scale,flipped_scale_47.jpeg
168,159,179,84,142,50,117,169,0.5946717411988582,0.5831702544031311,scale,flipped_scale_20.jpeg
174,144,174,93,168,42,77,163,0.5372460496613995,0.5393258426966292,scale,perspective_1_flipped_scale_20.jpeg
168,179,88,173,48,128,141,141,0.5630841121495327,0.569620253164557,scale,perspective_1_scale_78.jpeg
132,170,77,178,97,165,84,170,0.4429065743944637,0.5781659388646289,scale,perspective_1_scale_66.jpeg
168,152,176,66,159,88,155,159,0.6269554753309265,0.6182266009852216,scale,perspective_1_flipped_scale_49.jpeg
146,138,30,173,59,151,126,165,0.4444444444444444,0.5012165450121655,scale,perspective_1_scale_39.jpeg
134,177,59,175,89,154,166,179,0.5427841634738186,0.5856481481481481,scale,perspective_1_scale_115.jpeg
157,148,153,53,163,75,153,4,0.5392156862745098,0.5529131985731273,scale,perspective_1_flipped_scale_128.jpeg
161,146,75,173,52,166,134,143,0.5430809399477807,0.5853080568720379,scale,scale_67.jpeg
155,175,68,176,83,162,147,178,0.5336448598130841,0.559576345984113,scale,scale_130.jpeg
174,148,175,73,159,49,164,5,0.5797933409873708,0.5402010050251256,scale,perspective_1_flipped_scale_78.jpeg
174,142,167,71,174,65,136,145,0.6012396694214877,0.6012396694214877,scale,flipped_scale_105.jpeg
166,172,81,177,113,148,92,170,0.5372208436724566,0.5349127182044888,scale,perspective_1_scale_76.jpeg
157,144,176,38,142,82,168,78,0.5218818380743983,0.5690335305719921,scale,flipped_scale_40.jpeg
133,173,29,166,116,148,132,179,0.5014031805425632,0.48202137998056366,scale,scale_85.jpeg
155,176,87,163,153,145,168,166,0.494949494949495,0.533195020746888,scale,perspective_1_scale_1.jpeg
166,156,172,74,178,65,157,94,0.5869894099848714,0.5767441860465117,scale,flipped_scale_65.jpeg
140,164,69,173,53,171,177,129,0.4974293059125964,0.5809217577706324,scale,perspective_1_scale_120.jpeg
175,138,175,78,162,100,173,92,0.516386182462356,0.5264527320034692,scale,flipped_scale_15.jpeg
160,174,80,173,58,142,167,172,0.5578817733990148,0.5534825870646766,scale,perspective_1_scale_56.jpeg
163,173,66,170,58,175,164,99,0.5425101214574899,0.580964153275649,scale,perspective_1_scale_128.jpeg
165,167,84,175,93,163,115,160,0.5275080906148867,0.5605718585402558,scale,scale_66.jpeg
147,175,68,172,79,162,160,127,0.5337620578778135,0.5833333333333334,scale,scale_110.jpeg
165,150,78,173,63,167,136,145,0.5335658238884046,0.5777426992896606,scale,scale_68.jpeg
157,158,97,169,48,65,179,174,0.5358948432760364,0.6046511627906976,scale,scale_24.jpeg
149,175,62,179,46,169,123,176,0.5280898876404494,0.5429815016322089,scale,perspective_1_scale_100.jpeg
162,163,88,173,41,162,160,136,0.5131048387096774,0.6004962779156328,scale,scale_3.jpeg
176,152,173,74,177,62,157,31,0.5793573515092503,0.6022099447513812,scale,flipped_scale_54.jpeg
172,147,176,61,155,70,176,169,0.6013133208255159,0.5488322717622081,scale,flipped_scale_122.jpeg
175,147,172,74,173,72,179,71,0.5953307392996109,0.6053130929791272,scale,flipped_scale_96.jpeg
159,161,171,79,158,115,123,40,0.5518102372034956,0.5562422744128553,scale,perspective_1_flipped_scale_110.jpeg
154,171,163,99,170,170,168,174,0.4982857142857143,0.5614385614385614,scale,flipped_scale_75.jpeg
171,136,168,59,145,71,162,81,0.5638200183654729,0.5471877979027645,scale,flipped_scale_124.jpeg
162,162,178,75,174,65,94,178,0.5882352941176471,0.5907429963459196,scale,perspective_1_flipped_scale_48.jpeg
177,146,170,60,172,84,169,105,0.5546522131887985,0.5709312445604874,scale,flipped_scale_61.jpeg
136,179,54,167,100,159,155,174,0.4933862433862434,0.5627853881278538,scale,perspective_1_scale_0.jpeg
135,176,62,178,69,160,98,179,0.4694708276797829,0.5849256900212314,scale,perspective_1_scale_20.jpeg
173,146,178,70,171,57,171,146,0.5710172744721689,0.5794920037629351,scale,flipped_scale_55.jpeg
178,152,170,54,154,82,151,152,0.5974329054842473,0.5724907063197026,scale,perspective_1_flipped_scale_121.jpeg
168,138,165,34,159,116,160,139,0.6068883610451307,0.5338028169014084,scale,perspective_1_flipped_scale_51.jpeg
170,155,171,87,139,50,124,164,0.6053540587219344,0.5803489439853077,scale,flipped_scale_23.jpeg
145,170,71,177,63,171,161,171,0.5229455709711847,0.5891544117647058,scale,scale_124.jpeg
159,163,94,164,68,177,159,30,0.5195353748680043,0.5977011494252874,scale,scale_99.jpeg
147,171,67,178,80,156,139,163,0.5291529152915292,0.5432230522945571,scale,perspective_1_scale_19.jpeg
176,156,168,122,176,171,165,179,0.43798882681564244,0.5154142581888247,scale,perspective_1_flipped_scale_13.jpeg
170,165,103,158,51,61,173,155,0.5085662759242561,0.5748829953198128,scale,scale_6.jpeg
176,152,179,70,175,82,177,88,0.5778546712802768,0.5926544240400667,scale,flipped_scale_63.jpeg
179,140,176,70,168,59,129,153,0.5733590733590733,0.5517241379310345,scale,flipped_scale_123.jpeg
162,149,176,84,158,132,177,143,0.4420946626384693,0.4959053685168335,scale,flipped_scale_11.jpeg
176,159,179,78,179,69,178,56,0.5754901960784313,0.5398512221041445,scale,perspective_1_flipped_scale_64.jpeg
135,170,77,173,40,155,171,119,0.5372507869884575,0.5701754385964912,scale,scale_106.jpeg
166,160,179,101,161,166,178,178,0.4698952879581152,0.5048899755501223,scale,perspective_1_flipped_scale_10.jpeg
158,177,96,172,136,139,175,170,0.5552995391705069,0.5286935286935287,scale,perspective_1_scale_77.jpeg
175,155,178,76,153,71,121,179,0.5688259109311741,0.5567117585848075,scale,perspective_1_flipped_scale_66.jpeg
167,142,177,83,176,45,141,91,0.537117903930131,0.4316353887399464,scale,perspective_1_flipped_scale_9.jpeg
171,155,173,64,152,98,124,146,0.6051743532058492,0.6188925081433225,scale,perspective_1_flipped_scale_68.jpeg
165,144,169,61,155,71,177,164,0.5983701979045402,0.5616264294790343,scale,perspective_1_flipped_scale_120.jpeg
153,165,75,176,59,174,169,176,0.5364850976361768,0.5808550185873605,scale,scale_121.jpeg
144,175,77,179,152,163,165,173,0.5301724137931034,0.5294964028776978,scale,perspective_1_scale_105.jpeg
153,176,98,176,171,152,132,119,0.48498233215547704,0.4289911851126347,scale,scale_12.jpeg
149,173,81,172,47,149,28,176,0.49656946826758147,0.4930915371329879,scale,scale_13.jpeg
174,158,176,103,143,137,169,178,0.5594237695078031,0.5651658767772512,scale,perspective_1_flipped_scale_77.jpeg
140,171,73,173,59,175,162,133,0.4818713450292398,0.5939505041246563,scale,perspective_1_scale_17.jpeg
173,146,177,39,147,76,171,136,0.5188953488372093,0.5750962772785623,scale,perspective_1_flipped_scale_40.jpeg
145,156,175,46,172,81,136,172,0.518232044198895,0.5635635635635635,scale,flipped_scale_39.jpeg
175,162,158,94,153,165,177,168,0.6005025125628141,0.5708502024291497,scale,perspective_1_flipped_scale_2.jpeg
172,158,176,86,149,37,171,45,0.5801886792452831,0.5829428303655108,scale,flipped_scale_77.jpeg
166,154,89,173,30,163,135,147,0.5119760479041916,0.566873339238264,scale,scale_78.jpeg
136,174,23,169,125,142,173,176,0.4719626168224299,0.4846066134549601,scale,perspective_1_scale_84.jpeg
166,150,173,92,154,46,97,163,0.5389294403892944,0.5985169491525424,scale,perspective_1_flipped_scale_24.jpeg
170,137,179,38,173,96,136,171,0.589098532494759,0.5371900826446281,scale,perspective_1_flipped_scale_45.jpeg
153,165,90,167,72,159,160,5,0.5370843989769821,0.5751173708920188,scale,perspective_1_scale_117.jpeg
143,162,77,162,58,163,172,164,0.4581081081081081,0.5593406593406594,scale,perspective_1_scale_6.jpeg
158,159,156,118,170,173,151,149,0.5196969696969697,0.6110429447852761,scale,perspective_1_flipped_scale_98.jpeg
133,169,55,177,87,175,123,164,0.49702380952380953,0.5809917355371901,scale,perspective_1_scale_65.jpeg
173,151,165,63,155,74,156,136,0.5657084188911704,0.5778443113772455,scale,perspective_1_flipped_scale_71.jpeg
144,165,60,178,73,166,122,168,0.45475910693301996,0.5804701627486437,scale,perspective_1_scale_68.jpeg
172,156,172,95,155,52,76,159,0.5677083333333334,0.5024975024975025,scale,flipped_scale_4.jpeg
145,178,82,176,178,155,155,142,0.4888392857142857,0.4541120381406436,scale,perspective_1_scale_11.jpeg
